year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,1,14:41:28.050,J. Taylor,14:42:33.426,J. Taylor,1:05.376,1:05.376,20_Pit Stops Time Cards_Race.PDF,1,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTLM,2,15:52:01.875,J. Taylor,15:53:00.024,A. Garcia,58.149,2:03.525,20_Pit Stops Time Cards_Race.PDF,1,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,4,2 J. Taylor A. Garcia 58.149 2:03.525 | Corvette Racing | Chevrolet Corvette C8.R GTLM,1,14:41:28.526,O. Gavin,14:42:20.537,O. Gavin,52.011,52.011,20_Pit Stops Time Cards_Race.PDF,1,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,4,2 J. Taylor A. Garcia 58.149 2:03.525 | Corvette Racing | Chevrolet Corvette C8.R GTLM,2,15:37:02.797,O. Gavin,15:37:54.071,T. Milner,51.274,1:43.285,20_Pit Stops Time Cards_Race.PDF,1,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,4,2 J. Taylor A. Garcia 58.149 2:03.525 | Corvette Racing | Chevrolet Corvette C8.R GTLM,3,16:22:41.282,T. Milner,16:23:24.996,T. Milner,43.714,2:26.999,20_Pit Stops Time Cards_Race.PDF,1,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,12,3 T. Milner T. Milner 43.714 2:26.999 | AIM VASSER SULLIVAN | Lexus RC F GT3 GTD,1,14:45:00.224,F. Montecalvo,14:45:37.565,F. Montecalvo,37.341,37.341,20_Pit Stops Time Cards_Race.PDF,1,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,12,3 T. Milner T. Milner 43.714 2:26.999 | AIM VASSER SULLIVAN | Lexus RC F GT3 GTD,2,15:16:20.050,F. Montecalvo,15:17:13.826,T. Bell,53.776,1:31.117,20_Pit Stops Time Cards_Race.PDF,1,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,12,3 T. Milner T. Milner 43.714 2:26.999 | AIM VASSER SULLIVAN | Lexus RC F GT3 GTD,3,15:49:22.040,T. Bell,15:50:12.758,T. Bell,50.718,2:21.835,20_Pit Stops Time Cards_Race.PDF,1,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,14,3 T. Bell T. Bell 50.718 2:21.835 | AIM VASSER SULLIVAN | Lexus RC F GT3 GTD,1,14:48:31.065,A. Telitz,14:49:23.161,A. Telitz,52.096,52.096,20_Pit Stops Time Cards_Race.PDF,1,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,14,3 T. Bell T. Bell 50.718 2:21.835 | AIM VASSER SULLIVAN | Lexus RC F GT3 GTD,2,15:46:59.189,A. Telitz,15:48:01.330,J. Hawksworth,1:02.141,1:54.237,20_Pit Stops Time Cards_Race.PDF,1,1
