year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,1,GTLM,911,Porsche GT Team,Porsche 911 RSR - 19,Nick Tandy,1:41.333,30,33,,,116.171,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,2,GTLM,911,Porsche GT Team,Porsche 911 RSR - 19,Fred Makowiecki,1:41.372,38,52,0.039,0.039,116.126,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,3,GTLM,912,Porsche GT Team,Porsche 911 RSR - 19,Earl Bamber,1:41.672,22,64,0.339,0.300,115.783,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,4,GTLM,4,Corvette Racing,Chevrolet Corvette C8.R,Tommy Milner,1:41.747,40,40,0.414,0.075,115.698,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,5,GTLM,4,Corvette Racing,Chevrolet Corvette C8.R,Oliver Gavin,1:41.773,15,45,0.440,0.026,115.668,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,6,GTLM,912,Porsche GT Team,Porsche 911 RSR - 19,Laurens Vanthoor,1:41.840,10,18,0.507,0.067,115.592,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,7,GTLM,3,Corvette Racing,Chevrolet Corvette C8.R,Jordan Taylor,1:41.868,38,54,0.535,0.028,115.561,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,8,GTLM,25,BMW Team RLL,BMW M8 GTE,Connor De Phillippi,1:41.908,40,54,0.575,0.040,115.515,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,9,GTLM,3,Corvette Racing,Chevrolet Corvette C8.R,Antonio Garcia,1:42.022,7,31,0.689,0.114,115.386,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,10,GTLM,24,BMW Team RLL,BMW M8 GTE,Jesse Krohn,1:42.193,39,50,0.860,0.171,115.193,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,11,GTLM,25,BMW Team RLL,BMW M8 GTE,Bruno Spengler,1:42.278,10,31,0.945,0.085,115.097,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,12,GTLM,24,BMW Team RLL,BMW M8 GTE,John Edwards,1:42.814,10,16,1.481,0.536,114.497,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,13,GTD,86,Meyer Shank Racing w/Curb-Agajanian,Acura NSX GT3,Mario Farnbacher,1:45.446,9,32,4.113,2.632,111.639,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,14,GTD,74,Riley Motorsports,Mercedes-AMG GT3,Lawson Aschenbach,1:45.645,36,62,4.312,0.199,111.429,06_Fastest Lap By Driver_Race.PDF,1
2020,08_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2020-08-22,202008221400_Race,15,GTD,16,Wright Motorsports,Porsche 911 GT3R,Patrick Long,1:45.741,7,34,4.408,0.096,111.328,06_Fastest Lap By Driver_Race.PDF,1
