year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,1,A. Garcia,09:45:38,10:54:36,TRACK,1:08:57.703,1:08:57.703,1:08:57.703,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,10:54:36,10:55:41,PIT,1:04.818,,1:04.818,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,2,J. Magnussen,10:55:41,11:28:24,TRACK,32:43.275,32:43.275,32:43.275,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,11:28:24,11:29:20,PIT,55.902,32:43.275,33:39.177,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,3,J. Magnussen,11:29:20,12:34:28,TRACK,1:05:08.363,1:37:51.638,1:38:47.540,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,12:34:28,12:35:38,PIT,1:09.985,1:37:51.638,1:39:57.525,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,4,J. Magnussen,12:35:38,13:04:55,TRACK,29:17.149,2:07:08.787,2:09:14.674,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,,13:04:55,13:05:49,PIT,53.980,,1:58.798,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,5,A. Garcia,13:05:49,14:02:27,TRACK,56:38.059,2:05:35.762,2:05:35.762,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,14:02:27,14:03:33,PIT,1:05.607,2:05:35.762,2:06:41.369,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,6,A. Garcia,14:03:33,14:20:41,TRACK,17:07.993,2:22:43.755,2:23:49.362,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,14:20:41,14:21:29,PIT,48.372,2:22:43.755,2:24:37.734,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,7,A. Garcia,14:21:29,14:31:00,TRACK,9:30.934,2:32:14.689,2:34:08.668,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,14:31:00,14:31:39,PIT,38.227,2:32:14.689,2:34:46.895,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,8,A. Garcia,14:31:39,14:57:18,TRACK,25:39.410,2:57:54.099,3:00:26.305,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,14:57:18,14:58:01,PIT,43.115,2:57:54.099,3:01:09.420,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,Corvette Racing | Chevrolet Corvette C7.R GTLM,9,A. Garcia,14:58:01,15:47:27,TRACK,49:26.008,3:47:20.107,3:50:35.428,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,4,A. Garcia 3:15.321 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,T. Milner,09:45:38,09:45:41,TRACK,3.213,3.213,3.213,20_Drive Time_Race.PDF,1,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,5,T. Milner 3.213 3.213 | Mustang Sampling Racing | Cadillac DPi DPi,1,F. Albuquerque,09:45:38,10:03:02,TRACK,17:23.371,17:23.371,17:23.371,20_Drive Time_Race.PDF,1,1
