year,event_code,event_name,track_slug,race_date,session_directory,table,check,status,value,detail
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,results,rows,pass,36,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,results,positions,pass,36,"first=[1, 2, 3] last=[34, 35, 36]"
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,results,car_numbers,warn,36,"not in entries: ['33', '4']"
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,results,best_lap_time_card_match,pass,34/34,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,results,classified_laps_time_card_match,pass,34/34,official penalties and incomplete time cards can differ
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,fastest_laps_by_driver,rows,pass,99,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,fastest_laps_by_driver,positions,pass,99,"first=[1, 2, 3] last=[97, 98, 99]"
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,fastest_laps_by_driver,car_numbers,warn,37,"not in entries: ['19', '33', '4']"
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,fastest_laps_by_driver,time_card_lap_match,pass,89/89,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,fastest_laps_by_driver,time_card_driver_match,pass,89/89,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,drive_time,rows,pass,588,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,drive_time,car_numbers,warn,37,"not in entries: ['19', '33', '4']"
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,drive_time,segment_continuity,pass,551/551,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,pit_stops,rows,pass,275,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,pit_stops,car_numbers,pass,34,not in entries: []
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,pit_stops,clock_duration_match,pass,275/275,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,pit_stops,cumulative_duration_match,pass,275/275,
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,flags_analysis,source,not_available,0,report not published for this race
