year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,1,DPi,55,Mazda Team Joest,Mazda DPi,Olivier Pla,1:29.657,21,59,,,136.520,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,2,DPi,77,Mazda Team Joest,Mazda DPi,Oliver Jarvis,1:29.721,41,114,0.064,0.064,136.422,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,3,DPi,55,Mazda Team Joest,Mazda DPi,Harry Tincknell,1:30.117,41,92,0.460,0.396,135.823,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,4,DPi,77,Mazda Team Joest,Mazda DPi,Timo Bernhard,1:30.265,21,49,0.608,0.148,135.600,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,5,DPi,77,Mazda Team Joest,Mazda DPi,Tristan Nunez,1:30.673,22,48,1.016,0.408,134.990,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,6,DPi,7,Acura Team Penske,Acura DPi,Ricky Taylor,1:30.697,12,86,1.040,0.024,134.954,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,7,DPi,5,Mustang Sampling Racing,Cadillac DPi,Filipe Albuquerque,1:30.867,78,87,1.210,0.170,134.702,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,8,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Renger Van Der Zande,1:30.905,105,119,1.248,0.038,134.646,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,9,DPi,55,Mazda Team Joest,Mazda DPi,Jonathan Bomarito,1:30.945,45,60,1.288,0.040,134.586,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,10,DPi,5,Mustang Sampling Racing,Cadillac DPi,Mike Conway,1:31.020,30,80,1.363,0.075,134.475,06_Fastest Lap By Driver_Race.PDF,1
2019,10_Watkins Glen International,Watkins Glen International,watkins-glen-international,2019-06-30,201906300945_Race,11,DPi,54,CORE autosport,Nissan DPi,Colin Braun,1:31.024,26,33,1.367,0.004,134.469,06_Fastest Lap By Driver_Race.PDF,1
