year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,1,P,31,Whelen Engineering Racing,Cadillac DPi,Felipe Nasr,1:37.475,115,294,,,131.473,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,2,P,22,Tequila Patron ESM,Nissan DPi,Nicolas Lapierre,1:37.570,59,181,0.095,0.095,131.345,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,3,P,5,Mustang Sampling Racing,Cadillac DPi,Filipe Albuquerque,1:37.618,53,312,0.143,0.048,131.281,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,4,P,7,Acura Team Penske,Acura DPi,Ricky Taylor,1:37.758,68,227,0.283,0.140,131.093,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,5,P,31,Whelen Engineering Racing,Cadillac DPi,Mike Conway,1:37.878,37,245,0.403,0.120,130.932,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,6,P,6,Acura Team Penske,Acura DPi,Juan Pablo Montoya,1:37.878,272,291,0.403,0.000,130.932,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,7,P,5,Mustang Sampling Racing,Cadillac DPi,Joao Barbosa,1:37.882,32,283,0.407,0.004,130.927,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,8,P,22,Tequila Patron ESM,Nissan DPi,Pipo Derani,1:37.906,56,176,0.431,0.024,130.894,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,9,P,10,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,Jordan Taylor,1:37.908,105,196,0.433,0.002,130.892,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,10,P,2,Tequila Patron ESM,Nissan DPi,Olivier Pla,1:37.921,34,105,0.446,0.013,130.874,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,11,P,90,Spirit of Daytona Racing,Cadillac DPi,Tristan Vautier,1:37.960,30,131,0.485,0.039,130.822,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,12,P,7,Acura Team Penske,Acura DPi,Helio Castroneves,1:37.980,231,297,0.505,0.020,130.796,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,13,P,10,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,Renger Van Der Zande,1:38.007,54,208,0.532,0.027,130.760,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,14,P,23,United Autosports,Ligier LMP2,Lando Norris,1:38.011,225,258,0.536,0.004,130.754,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,15,P,6,Acura Team Penske,Acura DPi,Simon Pagenaud,1:38.087,127,228,0.612,0.076,130.653,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,16,P,55,Mazda Team Joest,Mazda DPi,Harry Tincknell,1:38.107,132,156,0.632,0.020,130.626,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,17,P,23,United Autosports,Ligier LMP2,Fernando Alonso,1:38.152,51,256,0.677,0.045,130.566,07_ Driver Fastest Lap.PDF,1
2018,03_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2018-01-27,201801271440_Race,18,P,77,Mazda Team Joest,Mazda DPi,Oliver Jarvis,1:38.175,187,198,0.700,0.023,130.536,07_ Driver Fastest Lap.PDF,1
