year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,1,GTP,7,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,1:49.020,149,170,,,123.499,06_Fastest Lap By Driver_Race.PDF,1
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,2,GTP,7,Porsche Penske Motorsport,Porsche 963,Laurin Heinrich,1:49.180,71,94,0.160,0.160,123.318,06_Fastest Lap By Driver_Race.PDF,1
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,3,GTP,6,Porsche Penske Motorsport,Porsche 963,Kevin Estre,1:49.343,149,170,0.323,0.163,123.135,06_Fastest Lap By Driver_Race.PDF,1
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,4,GTP,6,Porsche Penske Motorsport,Porsche 963,Laurens Vanthoor,1:49.390,71,94,0.370,0.047,123.082,06_Fastest Lap By Driver_Race.PDF,1
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,5,GTP,60,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Tom Blomqvist,1:49.395,109,185,0.375,0.005,123.076,06_Fastest Lap By Driver_Race.PDF,1
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,6,GTP,40,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,Jordan Taylor,1:49.428,105,130,0.408,0.033,123.039,06_Fastest Lap By Driver_Race.PDF,1
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,7,GTP,10,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,Filipe Albuquerque,1:49.461,82,131,0.441,0.033,123.002,06_Fastest Lap By Driver_Race.PDF,1
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,8,GTP,93,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Renger van der Zande,1:49.469,79,133,0.449,0.008,122.993,06_Fastest Lap By Driver_Race.PDF,1
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,9,GTP,10,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,Ricky Taylor,1:49.549,112,132,0.529,0.080,122.903,06_Fastest Lap By Driver_Race.PDF,1
2026,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2026-03-21,202603211010_Race,10,GTP,60,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Colin Braun,1:49.684,74,98,0.664,0.135,122.752,06_Fastest Lap By Driver_Race.PDF,1
