year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,2,Tequila Patron ESM | Nissan DPi P,1,S. Sharp,14:06:29,14:27:21,TRACK,20:52.962,20:52.962,20:52.962,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,2,Tequila Patron ESM | Nissan DPi P,,S. Sharp,14:27:21,14:28:26,PIT,1:04.105,20:52.962,21:57.067,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,2,Tequila Patron ESM | Nissan DPi P,2,S. Sharp,14:28:26,15:14:10,TRACK,45:44.633,1:06:37.595,1:07:41.700,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,2,Tequila Patron ESM | Nissan DPi P,,,15:14:10,15:15:01,PIT,50.598,,50.598,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,2,Tequila Patron ESM | Nissan DPi P,3,R. Dalziel,15:15:01,15:58:27,TRACK,43:25.957,43:25.957,43:25.957,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,2,Tequila Patron ESM | Nissan DPi P,,R. Dalziel,15:58:27,15:59:55,PIT,1:28.516,43:25.957,44:54.473,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,2,Tequila Patron ESM | Nissan DPi P,4,R. Dalziel,15:59:55,16:33:27,TRACK,33:32.012,1:16:57.969,1:18:26.485,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,2,Tequila Patron ESM | Nissan DPi P,,R. Dalziel,16:33:27,16:46:29,PIT,13:01.217,1:16:57.969,1:31:27.702,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,3,R. Dalziel 14:29.733 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,J. Magnussen,14:06:29,14:46:29,TRACK,40:00.361,40:00.361,40:00.361,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,3,R. Dalziel 14:29.733 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,14:46:29,14:47:15,PIT,45.950,40:00.361,40:46.311,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,3,R. Dalziel 14:29.733 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,J. Magnussen,14:47:15,15:23:42,TRACK,36:27.545,1:16:27.906,1:17:13.856,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,3,R. Dalziel 14:29.733 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,15:23:42,15:24:24,PIT,41.795,1:16:27.906,1:17:55.651,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,3,R. Dalziel 14:29.733 | Corvette Racing | Chevrolet Corvette C7.R GTLM,3,J. Magnussen,15:24:24,15:29:12,TRACK,4:47.916,1:21:15.822,1:22:43.567,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,3,R. Dalziel 14:29.733 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,,15:29:12,15:30:00,PIT,47.411,,47.411,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,3,R. Dalziel 14:29.733 | Corvette Racing | Chevrolet Corvette C7.R GTLM,4,A. Garcia,15:30:00,16:00:41,TRACK,30:40.996,30:40.996,30:40.996,20_Drive Time_Race.PDF,1,1
2018,20_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2018-09-09,201809091405_Race,3,R. Dalziel 14:29.733 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,A. Garcia,16:00:41,16:01:19,PIT,38.623,30:40.996,31:19.619,20_Drive Time_Race.PDF,1,1
