year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,1,1,31,GTP,,J. Aitken / E. Bamber / F. Vesti,Cadillac Whelen,Cadillac V-Series.R,243,6:00:41.285,-,,,25,1:16.973,114.070,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,2,2,10,GTP,,R. Taylor / F. Albuquerque,Wayne Taylor Racing,Cadillac V-Series.R,243,6:00:42.273,0.988,0.988,,15,1:17.012,114.013,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,3,3,60,GTP,,T. Blomqvist / C. Braun,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,243,6:00:43.237,1.952,0.964,,89,1:17.394,113.450,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,4,4,24,GTP,,P. Eng / D. Vanthoor,BMW M Team RLL,BMW M Hybrid V8,243,6:00:43.969,2.684,0.732,,104,1:17.319,113.560,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,5,5,93,GTP,,R. van der Zande / N. Yelloly K. Ohta,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,243,6:00:45.173,3.888,1.204,,102,1:17.272,113.629,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,6,6,25,GTP,,M. Wittmann / S. van der Linde,BMW M Team RLL,BMW M Hybrid V8,243,6:00:45.442,4.157,0.269,,53,1:17.267,113.636,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,7,7,6,GTP,,M. Jaminet / M. Campbell,Porsche Penske Motorsport,Porsche 963,243,6:00:45.956,4.671,0.514,,17,1:16.947,114.109,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,8,8,85,GTP,,T. van der Helm / N. Mueller,JDC Miller MotorSports,Porsche 963,243,6:00:47.331,6.046,1.375,,28,1:17.638,113.093,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,9,9,40,GTP,,J. Taylor / L. Deletraz,Wayne Taylor Racing,Cadillac V-Series.R,243,6:00:48.228,6.943,0.897,,16,1:17.218,113.708,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,10,10,63,GTP,,R. Grosjean / E. Mortara,Automobili Lamborghini Squadra Corse,Lamborghini SC63,243,6:00:48.545,7.260,0.317,,26,1:17.150,113.809,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,11,11,23,GTP,,R. Gunn / R. De Angelis,ASTON MARTIN THOR Team,Aston Martin Valkyrie,243,6:00:49.132,7.847,0.587,,151,1:17.369,113.487,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,12,12,7,GTP,,F. Nasr / N. Tandy,Porsche Penske Motorsport,Porsche 963,242,6:00:49.689,1 Lap,1,,53,1:17.418,113.415,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,13,1,11,LMP2,,S. Thomas / M. Jensen / H. McElrea,TDS RACING,ORECA LMP2 07,241,6:00:50.743,2 Laps,1,,91,1:17.913,112.694,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,14,2,43,LMP2,,T. Dillmann / B. Garg / J. Clarke,Inter Europol Competition,ORECA LMP2 07,241,6:00:51.457,2 Laps,0.714,,116,1:18.024,112.534,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,15,3,74,LMP2,,G. Robinson / F. Fraga / J. Burdon,Riley,ORECA LMP2 07,241,6:00:52.787,2 Laps,1.330,,100,1:18.208,112.269,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,16,4,22,LMP2,,D. Goldburg / P. Di Resta / R. Lindh,United Autosports USA,ORECA LMP2 07,241,6:00:53.207,2 Laps,0.420,,129,1:18.132,112.378,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,17,5,99,LMP2,,P. Hyett / D. Cameron / J. Edgar,AO Racing,ORECA LMP2 07,241,6:00:55.302,2 Laps,2.095,,68,1:18.290,112.151,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,18,6,2,LMP2,,N. Boulle / B. Hanley / J. Correa,United Autosports USA,ORECA LMP2 07,240,6:00:52.088,3 Laps,1,,217,1:18.209,112.268,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,19,7,8,LMP2,,J. Farano / S. Alvarez / S. Bourdais,Tower Motorsports,ORECA LMP2 07,240,6:00:54.057,3 Laps,1.969,,104,1:17.468,113.341,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,20,8,52,LMP2,,N. Rao / B. Pedersen / L. Sargeant,PR1 Mathiasen Motorsports,ORECA LMP2 07,240,6:00:54.532,3 Laps,0.475,,228,1:17.744,112.939,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,21,9,73,LMP2,,P. Fittipaldi / J. Roe / C. Cumming,Pratt Miller Motorsports,ORECA LMP2 07,236,6:01:00.242,7 Laps,4,,132,1:18.451,111.921,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,22,10,04,LMP2,,G. Kurtz / M. Jakobsen / T. Sowery,Crowdstrike Racing by APR,ORECA LMP2 07,234,5:49:57.249,9 Laps,2,Not Running,117,1:18.180,112.309,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,23,1,64,,,M. Rockenfeller / S. Priaulx,Ford Multimatic Motorsports,Ford Mustang GT3,231,6:01:09.378,12 Laps,3,,75,1:24.431,103.994,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,24,2,81,,,A. Costa / D. Rigon,DragonSpeed,Ferrari 296 GT3,231,6:01:09.972,12 Laps,0.594,,194,1:24.633,103.746,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,25,3,48,,,M. Hesse / D. Harper,Paul Miller Racing,BMW M4 GT3 EVO,231,6:01:11.033,12 Laps,1.061,,191,1:24.195,104.286,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,26,4,3,,,A. Garcia / A. Sims,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,231,6:01:11.884,12 Laps,0.851,,194,1:24.657,103.717,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,27,5,14,,,B. Barnicoat / A. Telitz,Vasser Sullivan Racing,Lexus RC F GT3,231,6:01:12.652,12 Laps,0.768,,99,1:24.870,103.456,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,28,6,4,,,T. Milner / N. Catsburg,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,231,6:01:15.837,12 Laps,3.185,,194,1:24.773,103.575,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,29,7,77,,,L. Heinrich / K. Bachler,AO Racing,Porsche 911 GT3 R (992),231,6:01:25.156,12 Laps,9.319,,14,1:24.389,104.046,03_Results_Race_Official.PDF,1
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,30,8,1,,,M. Snow / N. Verhagen C. De Phillippi,Paul Miller Racing,BMW M4 GT3 EVO,231,6:02:12.324,12 Laps,47.168,,99,1:24.649,103.726,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,31,9,9,,,A. Caldarelli / M. Mapelli,Pfaff Motorsports,Lamborghini Huracan GT3 EVO2,230,6:01:13.904,13 Laps,1,,13,1:24.423,104.004,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,32,1,70,GTD,B,B. Iribe / F. Schandorff / O. Millroy,Inception Racing,Ferrari 296 GT3,230,6:01:16.596,13 Laps,2.692,,143,1:24.584,103.806,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,33,2,120,GTD,,A. Adelson / E. Skeer / T. Sargent,Wright Motorsports,Porsche 911 GT3 R (992),230,6:01:18.872,13 Laps,2.276,,97,1:24.791,103.553,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,34,3,34,GTD,,M. Franco / D. Serra / B. Tuck,Conquest Racing,Ferrari 296 GT3,230,6:01:22.664,13 Laps,3.792,,75,1:24.675,103.695,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,35,4,96,GTD,,P. Gallagher / R. Foley / J. Walker,Turner Motorsport,BMW M4 GT3 EVO,230,6:01:23.703,13 Laps,1.039,,190,1:24.980,103.322,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,36,5,57,GTD,,R. Ward / P. Ellis / I. Dontje,Winward Racing,Mercedes-AMG GT3,230,6:01:23.960,13 Laps,0.257,,16,1:24.538,103.863,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,37,6,13,GTD,B,O. Fidani / M. Bell / L. Kern,AWA,Chevrolet Corvette Z06 GT3.R,230,6:01:24.541,13 Laps,0.581,,191,1:25.012,103.283,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,38,7,023,GTD,,O. Triarsi / K. Koch / J. Calado,Triarsi Competizione,Ferrari 296 GT3,230,6:01:25.345,13 Laps,0.804,,98,1:24.446,103.976,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,39,8,021,GTD,,A. Muss / J. Miller / N. Schiro,Triarsi Competizione,Ferrari 296 GT3,230,6:01:25.997,13 Laps,0.652,,64,1:24.626,103.755,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,40,9,12,GTD,,J. Hawksworth / P. Thompson F. Montecalvo,Vasser Sullivan Racing,Lexus RC F GT3,230,6:01:27.737,13 Laps,1.740,,191,1:24.843,103.489,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,41,10,66,GTD,B,T. Bechtolsheimer / M. Filippi J. Hand,Gradient Racing,Ford Mustang GT3,229,6:01:20.528,14 Laps,1,,190,1:24.781,103.565,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,42,11,27,GTD,,T. Gamble / C. Stevenson Z. Robichon,Heart of Racing Team,Aston Martin Vantage GT3 Evo,229,6:01:22.013,14 Laps,1.485,,74,1:24.527,103.876,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,43,12,47,GTD,,N. Lacorte / L. Patrese / A. Fuoco,CETILAR RACING,Ferrari 296 GT3,219,6:01:19.804,24 Laps,10,,87,1:24.461,103.957,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,44,13,78,GTD,,M. Goikhberg / M. Farnbacher E. Filgueiras,Forte Racing,Lamborghini Huracan GT3 EVO2,214,6:01:31.259,29 Laps,5,,133,1:25.006,103.291,03_Results_Race_Official.PDF,2
2025,20_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2025-09-21,202509211140_Race,45,14,45,GTD,,D. Formal / T. Hindman / G. Doyle,Wayne Taylor Racing,Lamborghini Huracan GT3 EVO2,184,4:52:59.998,59 Laps,30,Not Running,64,1:24.053,104.462,03_Results_Race_Official.PDF,2
