year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,1,N. Verhagen,14:05:39,14:54:57,TRACK,49:18.119,49:18.119,49:18.119,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,,14:54:57,14:55:55,PIT,58.639,,58.639,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,2,M. Snow,14:55:55,15:22:42,TRACK,26:46.654,26:46.654,26:46.654,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,M. Snow,15:22:42,15:23:39,PIT,56.926,26:46.654,27:43.580,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,3,M. Snow,15:23:39,15:42:42,TRACK,19:02.675,45:49.329,46:46.255,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,M. Snow,15:42:42,15:43:19,PIT,37.807,45:49.329,47:24.062,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,4,M. Snow,15:43:19,16:45:39,TRACK,1:02:19.180,1:48:08.509,1:49:43.242,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,2,United Autosports USA | ORECA LMP2 07 LMP2,1,P. Fayer,14:05:39,14:47:28,TRACK,41:49.739,41:49.739,41:49.739,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,2,United Autosports USA | ORECA LMP2 07 LMP2,,P. Fayer,14:47:28,14:48:37,PIT,1:08.641,41:49.739,42:58.380,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,2,United Autosports USA | ORECA LMP2 07 LMP2,2,P. Fayer,14:48:37,15:25:46,TRACK,37:09.270,1:18:59.009,1:20:07.650,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,2,United Autosports USA | ORECA LMP2 07 LMP2,,,15:25:46,15:26:43,PIT,56.858,,56.858,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,2,United Autosports USA | ORECA LMP2 07 LMP2,3,B. Hanley,15:26:43,16:03:03,TRACK,36:20.273,36:20.273,36:20.273,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,2,United Autosports USA | ORECA LMP2 07 LMP2,,B. Hanley,16:03:03,16:04:05,PIT,1:01.198,36:20.273,37:21.471,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,2,United Autosports USA | ORECA LMP2 07 LMP2,4,B. Hanley,16:04:05,16:45:39,TRACK,41:34.021,1:17:54.294,1:18:55.492,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,1,A. Garcia,14:05:39,14:51:08,TRACK,45:28.992,45:28.992,45:28.992,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,,,14:51:08,14:52:03,PIT,55.200,,55.200,20_Drive Time_Race.PDF,1,1
2025,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2025-07-13,202507131405_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,2,A. Sims,14:52:03,15:22:41,TRACK,30:38.658,30:38.658,30:38.658,20_Drive Time_Race.PDF,1,1
