year,event_code,event_name,track_slug,race_date,session_directory,table,check,status,value,detail
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,results,rows,pass,58,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,results,positions,pass,58,"first=[1, 2, 3] last=[56, 57, 58]"
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,results,car_numbers,pass,58,not in entries: []
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,results,best_lap_time_card_match,pass,57/57,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,results,classified_laps_time_card_match,pass,58/58,official penalties and incomplete time cards can differ
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,fastest_laps_by_driver,rows,pass,174,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,fastest_laps_by_driver,positions,pass,174,"first=[1, 2, 3] last=[172, 173, 174]"
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,fastest_laps_by_driver,car_numbers,pass,58,not in entries: []
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,fastest_laps_by_driver,time_card_lap_match,pass,168/168,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,fastest_laps_by_driver,time_card_driver_match,pass,168/168,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,drive_time,rows,pass,1640,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,drive_time,car_numbers,pass,58,not in entries: []
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,drive_time,segment_continuity,pass,1582/1582,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,pit_stops,rows,pass,788,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,pit_stops,car_numbers,pass,57,not in entries: []
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,pit_stops,clock_duration_match,pass,788/788,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,pit_stops,cumulative_duration_match,pass,788/788,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,flags_analysis,rows,pass,26,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,flags_analysis,session_elapsed_clock_match,pass,26/26,
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,flags_analysis,flag_transition_duration_match,pass,25/25,
