year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,1,GREEN FLAG,09:41:08.935,-,,37:05.753,2225753,37:05.753,2225753,1,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,2,FULL COURSE YELLOW,10:18:14.688,37:05.753,2225753,18:45.318,1125318,18:45.318,1125318,20,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,3,GREEN FLAG,10:37:00.006,55:51.071,3351071,55:52.384,3352384,1:32:58.137,5578137,25,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,4,FULL COURSE YELLOW,11:32:52.390,1:51:43.455,6703455,16:02.862,962862,34:48.180,2088180,55,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,5,GREEN FLAG,11:48:55.252,2:07:46.317,7666317,38:48.725,2328725,2:11:46.862,7906862,59,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,6,FULL COURSE YELLOW,12:27:43.977,2:46:35.042,9995042,21:13.484,1273484,56:01.664,3361664,80,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,7,GREEN FLAG,12:48:57.461,3:07:48.526,11268526,50:25.273,3025273,3:02:12.135,10932135,86,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,8,FULL COURSE YELLOW,13:39:22.734,3:58:13.799,14293799,17:58.093,1078093,1:13:59.757,4439757,113,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,9,GREEN FLAG,13:57:20.827,4:16:11.892,15371892,5:14.544,314544,3:07:26.679,11246679,118,25_FlagsAnalysis_Race.PDF,1
2024,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2024-03-16,202403160940_Race,10,FULL COURSE YELLOW,14:02:35.371,4:21:26.436,15686436,3:58.481,238481,1:17:58.238,4678238,121,25_FlagsAnalysis_Race.PDF,1
