year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,2,Tequila Patron ESM | Nissan DPi P,1,S. Sharp,13:05:07,13:12:11,TRACK,7:03.681,7:03.681,7:03.681,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,2,Tequila Patron ESM | Nissan DPi P,,S. Sharp,13:12:11,13:13:09,PIT,57.688,7:03.681,8:01.369,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,2,Tequila Patron ESM | Nissan DPi P,2,S. Sharp,13:13:09,13:59:44,TRACK,46:35.529,53:39.210,54:36.898,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,2,Tequila Patron ESM | Nissan DPi P,,,13:59:44,14:00:42,PIT,57.898,,57.898,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,2,Tequila Patron ESM | Nissan DPi P,3,R. Dalziel,14:00:42,14:43:51,TRACK,43:08.755,43:08.755,43:08.755,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,2,Tequila Patron ESM | Nissan DPi P,,R. Dalziel,14:43:51,14:44:50,PIT,58.876,43:08.755,44:07.631,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,2,Tequila Patron ESM | Nissan DPi P,4,R. Dalziel,14:44:50,15:27:52,TRACK,43:02.241,1:26:10.996,1:27:09.872,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,2,Tequila Patron ESM | Nissan DPi P,,R. Dalziel,15:27:52,15:28:34,PIT,42.199,1:26:10.996,1:27:52.071,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,2,Tequila Patron ESM | Nissan DPi P,5,R. Dalziel,15:28:34,15:45:07,TRACK,16:33.133,1:42:44.129,1:44:25.204,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,3,R. Dalziel 1:41.075 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,A. Garcia,13:05:07,13:59:34,TRACK,54:26.259,54:26.259,54:26.259,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,3,R. Dalziel 1:41.075 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,,13:59:34,14:00:30,PIT,56.358,,56.358,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,3,R. Dalziel 1:41.075 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,J. Magnussen,14:00:30,14:43:44,TRACK,43:13.836,43:13.836,43:13.836,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,3,R. Dalziel 1:41.075 | Corvette Racing | Chevrolet Corvette C7.R GTLM,,J. Magnussen,14:43:44,14:44:33,PIT,48.692,43:13.836,44:02.528,20_Drive Time_Race.PDF,1,1
2018,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2018-05-06,201805061305_Race,3,R. Dalziel 1:41.075 | Corvette Racing | Chevrolet Corvette C7.R GTLM,3,J. Magnussen,14:44:33,15:45:07,TRACK,1:00:34.855,1:43:48.691,1:44:37.383,20_Drive Time_Race.PDF,1,1
