year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,1,DPi,31,Whelen Engineering Racing,Cadillac DPi,Felipe Nasr,1:34.504,77,269,,,135.607,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,2,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Kamui Kobayashi,1:34.598,12,86,0.094,0.094,135.472,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,3,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Jordan Taylor,1:34.643,111,219,0.139,0.045,135.407,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,4,DPi,7,Acura Team Penske,Acura DPi,Ricky Taylor,1:34.764,95,201,0.260,0.121,135.234,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,5,DPi,54,CORE autosport,Nissan DPi,Loic Duval,1:34.830,52,140,0.326,0.066,135.140,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,6,DPi,55,Mazda Team Joest,Mazda DPi,Jonathan Bomarito,1:34.922,147,164,0.418,0.092,135.009,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,7,DPi,55,Mazda Team Joest,Mazda DPi,Olivier Pla,1:34.943,137,141,0.439,0.021,134.979,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,8,DPi,6,Acura Team Penske,Acura DPi,Juan Pablo Montoya,1:35.073,43,199,0.569,0.130,134.795,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,9,DPi,5,Mustang Sampling Racing,Cadillac DPi,Filipe Albuquerque,1:35.110,115,182,0.606,0.037,134.742,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,10,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Renger Van Der Zande,1:35.135,102,111,0.631,0.025,134.707,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,11,DPi,77,Mazda Team Joest,Mazda DPi,Timo Bernhard,1:35.176,44,47,0.672,0.041,134.649,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,12,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Fernando Alonso,1:35.182,77,177,0.678,0.006,134.641,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,13,DPi,77,Mazda Team Joest,Mazda DPi,Oliver Jarvis,1:35.213,44,61,0.709,0.031,134.597,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,14,DPi,31,Whelen Engineering Racing,Cadillac DPi,Pipo Derani,1:35.265,99,193,0.761,0.052,134.523,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,15,DPi,6,Acura Team Penske,Acura DPi,Dane Cameron,1:35.275,82,204,0.771,0.010,134.509,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,16,DPi,55,Mazda Team Joest,Mazda DPi,Harry Tincknell,1:35.293,130,135,0.789,0.018,134.484,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,17,DPi,50,Juncos Racing,Cadillac DPi,Agustin Canapino,1:35.329,28,130,0.825,0.036,134.433,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,18,DPi,6,Acura Team Penske,Acura DPi,Simon Pagenaud,1:35.332,50,173,0.828,0.003,134.429,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,19,DPi,7,Acura Team Penske,Acura DPi,Alexander Rossi,1:35.364,104,211,0.860,0.032,134.384,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,20,DPi,7,Acura Team Penske,Acura DPi,Helio Castroneves,1:35.376,111,181,0.872,0.012,134.367,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,21,DPi,77,Mazda Team Joest,Mazda DPi,Tristan Nunez,1:35.400,49,55,0.896,0.024,134.333,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,22,DPi,54,CORE autosport,Nissan DPi,Romain Dumas,1:35.405,53,179,0.901,0.005,134.326,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,23,DPi,77,Mazda Team Joest,Mazda DPi,Rene Rast,1:35.436,43,57,0.932,0.031,134.282,06_Fastest Lap By Driver_Race_Official.PDF,1
2019,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2019-01-26,201901261435_Race,24,DPi,85,JDC-Miller MotorSports,Cadillac DPi,Tristan Vautier,1:35.452,69,182,0.948,0.016,134.260,06_Fastest Lap By Driver_Race_Official.PDF,1
