year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,2,Tequila Patron ESM | Nissan DPi P,1,13:08:18.473,S. Sharp,13:09:24.178,R. Dalziel,1:05.705,1:05.705,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,2,Tequila Patron ESM | Nissan DPi P,2,13:28:55.413,R. Dalziel,13:29:40.858,R. Dalziel,45.445,1:51.150,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,2,Tequila Patron ESM | Nissan DPi P,3,14:09:34.098,R. Dalziel,14:09:56.108,R. Dalziel,22.010,2:13.160,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,5,3 R. Dalziel R. Dalziel 22.010 2:13.160 | Mustang Sampling Racing | Cadillac DPi P,1,13:08:13.608,C. Fittipaldi,13:09:01.855,J. Barbosa,48.247,48.247,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,5,3 R. Dalziel R. Dalziel 22.010 2:13.160 | Mustang Sampling Racing | Cadillac DPi P,2,13:33:01.835,J. Barbosa,13:33:36.635,J. Barbosa,34.800,1:23.047,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,10,2 J. Barbosa J. Barbosa 34.800 1:23.047 | Konica Minolta Cadillac DPi-V.R | Cadillac DPi P,1,13:08:16.958,R. Taylor,13:09:06.153,J. Taylor,49.195,49.195,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,10,2 J. Barbosa J. Barbosa 34.800 1:23.047 | Konica Minolta Cadillac DPi-V.R | Cadillac DPi P,2,13:35:49.296,J. Taylor,13:36:24.800,J. Taylor,35.504,1:24.699,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,14,2 J. Taylor J. Taylor 35.504 1:24.699 | 3GT Racing | Lexus RCF GT3 GTD,1,13:10:52.637,S. Pruett,13:11:44.348,S. Karam,51.711,51.711,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,15,1 S. Pruett S. Karam 51.711 51.711 | 3GT Racing | Lexus RCF GT3 GTD,1,13:10:55.621,R. Alon,13:11:48.158,J. Hawksworth,52.537,52.537,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,16,1 R. Alon J. Hawksworth 52.537 52.537 | Change Racing | Lamborghini Huracan GT3 GTD,1,13:13:34.410,C. Lewis,13:14:19.963,J. Mul,45.553,45.553,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,16,1 R. Alon J. Hawksworth 52.537 52.537 | Change Racing | Lamborghini Huracan GT3 GTD,2,13:23:19.738,J. Mul,13:23:42.352,J. Mul,22.614,1:08.167,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,20,2 J. Mul J. Mul 22.614 1:08.167 | BAR1 Motorsports | ORECA FLM09 PC,1,12:47:23.354,D. Yount,12:47:44.437,D. Yount,21.083,21.083,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,20,2 J. Mul J. Mul 22.614 1:08.167 | BAR1 Motorsports | ORECA FLM09 PC,2,13:08:40.617,D. Yount,13:09:55.879,R. Lewis,1:15.262,1:36.345,20_PitStops_Race.PDF,1,1
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,22,2 D. Yount R. Lewis 1:15.262 1:36.345 | Tequila Patron ESM | Nissan DPi P,1,13:16:55.669,E. Brown,13:17:57.989,J. van Overbeek,1:02.320,1:02.320,20_PitStops_Race.PDF,1,1
