year,event_code,event_name,track_slug,race_date,session_directory,table,check,status,value,detail
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,results,rows,pass,28,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,results,positions,pass,28,"first=[1, 2, 3] last=[26, 27, 28]"
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,results,car_numbers,pass,28,not in entries: []
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,results,best_lap_time_card_match,pass,27/27,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,results,classified_laps_time_card_match,pass,28/28,official penalties and incomplete time cards can differ
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,fastest_laps_by_driver,rows,pass,56,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,fastest_laps_by_driver,positions,pass,56,"first=[1, 2, 3] last=[54, 55, 56]"
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,fastest_laps_by_driver,car_numbers,pass,28,not in entries: []
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,fastest_laps_by_driver,time_card_lap_match,pass,51/51,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,fastest_laps_by_driver,time_card_driver_match,pass,51/51,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,drive_time,rows,pass,109,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,drive_time,car_numbers,pass,28,not in entries: []
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,drive_time,segment_continuity,pass,81/81,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,pit_stops,rows,pass,40,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,pit_stops,car_numbers,pass,27,not in entries: []
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,pit_stops,clock_duration_match,pass,40/40,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,pit_stops,cumulative_duration_match,pass,40/40,
2017,11_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2017-06-03,201706031240_Race,flags_analysis,source,not_available,0,report not published for this race
